2023-02-21 00:57:20.116 INFO  [11756] [ohl::processing::handle_add_image_to_cache@392] [OHL] Prevented news icon from being cached: https://raw.githubusercontent.com/apple1417/OpenHotfixLoader/master/news_icon.png
2023-02-21 00:58:28.453 INFO  [30404] [startup_thread@30] [OHL] Launched v1.6
2023-02-21 00:58:28.895 INFO  [30404] [ohl::hooks::init@358] [OHL] Hooks injected successfully
2023-02-21 00:59:19.534 INFO  [27732] [ohl::processing::handle_get_verification@223] [OHL] Starting to reload mods
2023-02-21 00:59:19.535 INFO  [30552] [ohl::loader::mods_folder::load@604] [OHL] Loading mods folder
2023-02-21 00:59:19.569 INFO  [30552] [ohl::loader::reload_impl@1240] [OHL] Loading finished, loaded files:
2023-02-21 00:59:19.569 INFO  [30552] [ohl::loader::reload_impl@1242] [OHL] barfbunnies.wlhotfix
2023-02-21 00:59:19.569 INFO  [30552] [ohl::loader::reload_impl@1242] [OHL] better_passives.wlhotfix
2023-02-21 00:59:19.569 INFO  [30552] [ohl::loader::reload_impl@1242] [OHL] enchantment_spawning_tweaks.wlhotfix
2023-02-21 00:59:19.569 INFO  [30552] [ohl::loader::reload_impl@1242] [OHL] fix_broken_loot_patterns.wlhotfix
2023-02-21 00:59:19.569 INFO  [30552] [ohl::loader::reload_impl@1242] [OHL] no_wasted_equipment.wlhotfix
2023-02-21 00:59:19.569 INFO  [30552] [ohl::loader::reload_impl@1242] [OHL] sporewarden_called_shot_3stack.wlhotfix
2023-02-21 00:59:19.569 INFO  [30552] [ohl::loader::reload_impl@1242] [OHL] torgue_ar_full_auto.wlhotfix
2023-02-21 00:59:19.616 INFO  [27732] [ohl::processing::handle_discovery_from_json@277] [OHL] Injected hotfixes
2023-02-21 00:59:20.593 INFO  [27732] [ohl::processing::handle_news_from_json@380] [OHL] Injected news
2023-02-21 00:59:20.763 INFO  [27732] [ohl::processing::handle_add_image_to_cache@392] [OHL] Prevented news icon from being cached: https://raw.githubusercontent.com/apple1417/OpenHotfixLoader/master/news_icon.png
2023-02-21 01:01:03.292 INFO  [27732] [ohl::processing::handle_get_verification@223] [OHL] Starting to reload mods
2023-02-21 01:01:03.293 INFO  [21924] [ohl::loader::mods_folder::load@604] [OHL] Loading mods folder
2023-02-21 01:01:03.326 INFO  [21924] [ohl::loader::reload_impl@1240] [OHL] Loading finished, loaded files:
2023-02-21 01:01:03.326 INFO  [21924] [ohl::loader::reload_impl@1242] [OHL] barfbunnies.wlhotfix
2023-02-21 01:01:03.326 INFO  [21924] [ohl::loader::reload_impl@1242] [OHL] better_passives.wlhotfix
2023-02-21 01:01:03.326 INFO  [21924] [ohl::loader::reload_impl@1242] [OHL] enchantment_spawning_tweaks.wlhotfix
2023-02-21 01:01:03.326 INFO  [21924] [ohl::loader::reload_impl@1242] [OHL] fix_broken_loot_patterns.wlhotfix
2023-02-21 01:01:03.326 INFO  [21924] [ohl::loader::reload_impl@1242] [OHL] no_wasted_equipment.wlhotfix
2023-02-21 01:01:03.326 INFO  [21924] [ohl::loader::reload_impl@1242] [OHL] sporewarden_called_shot_3stack.wlhotfix
2023-02-21 01:01:03.326 INFO  [21924] [ohl::loader::reload_impl@1242] [OHL] torgue_ar_full_auto.wlhotfix
2023-02-21 01:01:03.403 INFO  [27732] [ohl::processing::handle_discovery_from_json@277] [OHL] Injected hotfixes
2023-02-21 01:01:04.374 INFO  [27732] [ohl::processing::handle_add_image_to_cache@392] [OHL] Prevented news icon from being cached: https://raw.githubusercontent.com/apple1417/OpenHotfixLoader/master/news_icon.png
2023-02-21 01:37:25.194 INFO  [27732] [ohl::processing::handle_get_verification@223] [OHL] Starting to reload mods
2023-02-21 01:37:25.196 INFO  [6824] [ohl::loader::mods_folder::load@604] [OHL] Loading mods folder
2023-02-21 01:37:25.227 INFO  [6824] [ohl::loader::reload_impl@1240] [OHL] Loading finished, loaded files:
2023-02-21 01:37:25.227 INFO  [6824] [ohl::loader::reload_impl@1242] [OHL] barfbunnies.wlhotfix
2023-02-21 01:37:25.227 INFO  [6824] [ohl::loader::reload_impl@1242] [OHL] better_passives.wlhotfix
2023-02-21 01:37:25.227 INFO  [6824] [ohl::loader::reload_impl@1242] [OHL] enchantment_spawning_tweaks.wlhotfix
2023-02-21 01:37:25.227 INFO  [6824] [ohl::loader::reload_impl@1242] [OHL] fix_broken_loot_patterns.wlhotfix
2023-02-21 01:37:25.227 INFO  [6824] [ohl::loader::reload_impl@1242] [OHL] no_wasted_equipment.wlhotfix
2023-02-21 01:37:25.228 INFO  [6824] [ohl::loader::reload_impl@1242] [OHL] sporewarden_called_shot_3stack.wlhotfix
2023-02-21 01:37:25.228 INFO  [6824] [ohl::loader::reload_impl@1242] [OHL] torgue_ar_full_auto.wlhotfix
2023-02-21 01:37:25.280 INFO  [27732] [ohl::processing::handle_discovery_from_json@277] [OHL] Injected hotfixes
2023-02-21 01:37:26.412 INFO  [27732] [ohl::processing::handle_add_image_to_cache@392] [OHL] Prevented news icon from being cached: https://raw.githubusercontent.com/apple1417/OpenHotfixLoader/master/news_icon.png
2023-02-21 01:40:44.792 INFO  [27732] [ohl::processing::handle_get_verification@223] [OHL] Starting to reload mods
2023-02-21 01:40:44.793 INFO  [15676] [ohl::loader::mods_folder::load@604] [OHL] Loading mods folder
2023-02-21 01:40:44.823 INFO  [15676] [ohl::loader::reload_impl@1240] [OHL] Loading finished, loaded files:
2023-02-21 01:40:44.823 INFO  [15676] [ohl::loader::reload_impl@1242] [OHL] barfbunnies.wlhotfix
2023-02-21 01:40:44.824 INFO  [15676] [ohl::loader::reload_impl@1242] [OHL] better_passives.wlhotfix
2023-02-21 01:40:44.824 INFO  [15676] [ohl::loader::reload_impl@1242] [OHL] enchantment_spawning_tweaks.wlhotfix
2023-02-21 01:40:44.824 INFO  [15676] [ohl::loader::reload_impl@1242] [OHL] fix_broken_loot_patterns.wlhotfix
2023-02-21 01:40:44.824 INFO  [15676] [ohl::loader::reload_impl@1242] [OHL] no_wasted_equipment.wlhotfix
2023-02-21 01:40:44.824 INFO  [15676] [ohl::loader::reload_impl@1242] [OHL] sporewarden_called_shot_3stack.wlhotfix
2023-02-21 01:40:44.824 INFO  [15676] [ohl::loader::reload_impl@1242] [OHL] torgue_ar_full_auto.wlhotfix
2023-02-21 01:40:44.927 INFO  [27732] [ohl::processing::handle_discovery_from_json@277] [OHL] Injected hotfixes
2023-02-21 01:40:46.105 INFO  [27732] [ohl::processing::handle_add_image_to_cache@392] [OHL] Prevented news icon from being cached: https://raw.githubusercontent.com/apple1417/OpenHotfixLoader/master/news_icon.png
2023-02-21 01:46:44.364 INFO  [27732] [ohl::processing::handle_get_verification@223] [OHL] Starting to reload mods
2023-02-21 01:46:44.366 INFO  [26124] [ohl::loader::mods_folder::load@604] [OHL] Loading mods folder
2023-02-21 01:46:44.412 INFO  [26124] [ohl::loader::reload_impl@1240] [OHL] Loading finished, loaded files:
2023-02-21 01:46:44.412 INFO  [26124] [ohl::loader::reload_impl@1242] [OHL] barfbunnies.wlhotfix
2023-02-21 01:46:44.412 INFO  [26124] [ohl::loader::reload_impl@1242] [OHL] better_passives.wlhotfix
2023-02-21 01:46:44.412 INFO  [26124] [ohl::loader::reload_impl@1242] [OHL] enchantment_spawning_tweaks.wlhotfix
2023-02-21 01:46:44.412 INFO  [26124] [ohl::loader::reload_impl@1242] [OHL] fix_broken_loot_patterns.wlhotfix
2023-02-21 01:46:44.412 INFO  [26124] [ohl::loader::reload_impl@1242] [OHL] no_wasted_equipment.wlhotfix
2023-02-21 01:46:44.412 INFO  [26124] [ohl::loader::reload_impl@1242] [OHL] sporewarden_called_shot_3stack.wlhotfix
2023-02-21 01:46:44.412 INFO  [26124] [ohl::loader::reload_impl@1242] [OHL] torgue_ar_full_auto.wlhotfix
2023-02-21 01:46:44.482 INFO  [27732] [ohl::processing::handle_discovery_from_json@277] [OHL] Injected hotfixes
2023-02-21 01:46:46.561 INFO  [27732] [ohl::processing::handle_add_image_to_cache@392] [OHL] Prevented news icon from being cached: https://raw.githubusercontent.com/apple1417/OpenHotfixLoader/master/news_icon.png
2023-02-21 01:47:23.078 INFO  [27732] [ohl::processing::handle_get_verification@223] [OHL] Starting to reload mods
2023-02-21 01:47:23.079 INFO  [31688] [ohl::loader::mods_folder::load@604] [OHL] Loading mods folder
2023-02-21 01:47:23.109 INFO  [31688] [ohl::loader::reload_impl@1240] [OHL] Loading finished, loaded files:
2023-02-21 01:47:23.109 INFO  [31688] [ohl::loader::reload_impl@1242] [OHL] barfbunnies.wlhotfix
2023-02-21 01:47:23.109 INFO  [31688] [ohl::loader::reload_impl@1242] [OHL] better_passives.wlhotfix
2023-02-21 01:47:23.109 INFO  [31688] [ohl::loader::reload_impl@1242] [OHL] enchantment_spawning_tweaks.wlhotfix
2023-02-21 01:47:23.109 INFO  [31688] [ohl::loader::reload_impl@1242] [OHL] fix_broken_loot_patterns.wlhotfix
2023-02-21 01:47:23.109 INFO  [31688] [ohl::loader::reload_impl@1242] [OHL] no_wasted_equipment.wlhotfix
2023-02-21 01:47:23.109 INFO  [31688] [ohl::loader::reload_impl@1242] [OHL] sporewarden_called_shot_3stack.wlhotfix
2023-02-21 01:47:23.109 INFO  [31688] [ohl::loader::reload_impl@1242] [OHL] torgue_ar_full_auto.wlhotfix
2023-02-21 01:47:23.202 INFO  [27732] [ohl::processing::handle_discovery_from_json@277] [OHL] Injected hotfixes
2023-02-21 01:47:24.165 INFO  [27732] [ohl::processing::handle_add_image_to_cache@392] [OHL] Prevented news icon from being cached: https://raw.githubusercontent.com/apple1417/OpenHotfixLoader/master/news_icon.png
2023-02-21 01:48:01.000 INFO  [27732] [ohl::processing::handle_get_verification@223] [OHL] Starting to reload mods
2023-02-21 01:48:01.001 INFO  [31288] [ohl::loader::mods_folder::load@604] [OHL] Loading mods folder
2023-02-21 01:48:01.031 INFO  [31288] [ohl::loader::reload_impl@1240] [OHL] Loading finished, loaded files:
2023-02-21 01:48:01.032 INFO  [31288] [ohl::loader::reload_impl@1242] [OHL] barfbunnies.wlhotfix
2023-02-21 01:48:01.032 INFO  [31288] [ohl::loader::reload_impl@1242] [OHL] better_passives.wlhotfix
2023-02-21 01:48:01.032 INFO  [31288] [ohl::loader::reload_impl@1242] [OHL] enchantment_spawning_tweaks.wlhotfix
2023-02-21 01:48:01.032 INFO  [31288] [ohl::loader::reload_impl@1242] [OHL] fix_broken_loot_patterns.wlhotfix
2023-02-21 01:48:01.032 INFO  [31288] [ohl::loader::reload_impl@1242] [OHL] no_wasted_equipment.wlhotfix
2023-02-21 01:48:01.032 INFO  [31288] [ohl::loader::reload_impl@1242] [OHL] sporewarden_called_shot_3stack.wlhotfix
2023-02-21 01:48:01.032 INFO  [31288] [ohl::loader::reload_impl@1242] [OHL] torgue_ar_full_auto.wlhotfix
2023-02-21 01:48:01.097 INFO  [27732] [ohl::processing::handle_discovery_from_json@277] [OHL] Injected hotfixes
2023-02-21 01:48:02.121 INFO  [27732] [ohl::processing::handle_add_image_to_cache@392] [OHL] Prevented news icon from being cached: https://raw.githubusercontent.com/apple1417/OpenHotfixLoader/master/news_icon.png
2023-02-21 01:49:21.225 INFO  [27732] [ohl::processing::handle_get_verification@223] [OHL] Starting to reload mods
2023-02-21 01:49:21.226 INFO  [4924] [ohl::loader::mods_folder::load@604] [OHL] Loading mods folder
2023-02-21 01:49:21.256 INFO  [4924] [ohl::loader::reload_impl@1240] [OHL] Loading finished, loaded files:
2023-02-21 01:49:21.256 INFO  [4924] [ohl::loader::reload_impl@1242] [OHL] barfbunnies.wlhotfix
2023-02-21 01:49:21.256 INFO  [4924] [ohl::loader::reload_impl@1242] [OHL] better_passives.wlhotfix
2023-02-21 01:49:21.256 INFO  [4924] [ohl::loader::reload_impl@1242] [OHL] enchantment_spawning_tweaks.wlhotfix
2023-02-21 01:49:21.256 INFO  [4924] [ohl::loader::reload_impl@1242] [OHL] fix_broken_loot_patterns.wlhotfix
2023-02-21 01:49:21.256 INFO  [4924] [ohl::loader::reload_impl@1242] [OHL] no_wasted_equipment.wlhotfix
2023-02-21 01:49:21.256 INFO  [4924] [ohl::loader::reload_impl@1242] [OHL] sporewarden_called_shot_3stack.wlhotfix
2023-02-21 01:49:21.256 INFO  [4924] [ohl::loader::reload_impl@1242] [OHL] torgue_ar_full_auto.wlhotfix
2023-02-21 01:49:21.340 INFO  [27732] [ohl::processing::handle_discovery_from_json@277] [OHL] Injected hotfixes
2023-02-21 01:49:22.432 INFO  [27732] [ohl::processing::handle_add_image_to_cache@392] [OHL] Prevented news icon from being cached: https://raw.githubusercontent.com/apple1417/OpenHotfixLoader/master/news_icon.png
2023-02-21 01:50:53.803 INFO  [27732] [ohl::processing::handle_get_verification@223] [OHL] Starting to reload mods
2023-02-21 01:50:53.804 INFO  [15008] [ohl::loader::mods_folder::load@604] [OHL] Loading mods folder
2023-02-21 01:50:53.834 INFO  [15008] [ohl::loader::reload_impl@1240] [OHL] Loading finished, loaded files:
2023-02-21 01:50:53.834 INFO  [15008] [ohl::loader::reload_impl@1242] [OHL] barfbunnies.wlhotfix
2023-02-21 01:50:53.834 INFO  [15008] [ohl::loader::reload_impl@1242] [OHL] better_passives.wlhotfix
2023-02-21 01:50:53.834 INFO  [15008] [ohl::loader::reload_impl@1242] [OHL] enchantment_spawning_tweaks.wlhotfix
2023-02-21 01:50:53.834 INFO  [15008] [ohl::loader::reload_impl@1242] [OHL] fix_broken_loot_patterns.wlhotfix
2023-02-21 01:50:53.834 INFO  [15008] [ohl::loader::reload_impl@1242] [OHL] no_wasted_equipment.wlhotfix
